"order","date","customer","item","amount","quantity","price"
"11110029707","2020/04/03","11ELECOM4671","839",0,1,0
"11110029708","2020/04/03","11ELECOM12416","179",24.58,1,24.58
"11110029709","2020/04/03","11ELECOM4633","48819",82.5,1,82.5
"11110029709","2020/04/03","11ELECOM4633","810",0,1,0
"11110029709","2020/04/03","11ELECOM4633","50711",0,1,0
"11110029709","2020/04/03","11ELECOM4633","605",0,1,0
"11110029709","2020/04/03","11ELECOM4633","50539",0,1,0
"11110029709","2020/04/03","11ELECOM4633","808",0,1,0
"11110029710","2020/04/03","11ELECOM15741","81000",130,1,130
"11110029711","2020/04/03","11ELECOM9180","274",79.17,1,79.17
"11110029711","2020/04/03","11ELECOM9180","50244",40.83,1,40.83
"11110029711","2020/04/03","11ELECOM9180","50711",0,1,0
"11110029711","2020/04/03","11ELECOM9180","815",0,1,0
"11110029711","2020/04/03","11ELECOM9180","50539",0,1,0
"11110029711","2020/04/03","11ELECOM9180","839",0,1,0
"11110029711","2020/04/03","11ELECOM9180","809",0,1,0
"11110029712","2020/04/03","11ELECOM3684","179",24.58,1,24.58
"11110029712","2020/04/03","11ELECOM3684","225",18.75,1,18.75
"11110029712","2020/04/03","11ELECOM3684","50424",30.83,1,30.83
"11110029712","2020/04/03","11ELECOM3684","50711",0,1,0
"11110029712","2020/04/03","11ELECOM3684","815",0,1,0
"11110029712","2020/04/03","11ELECOM3684","605",0,1,0
"11110029713","2020/04/03","11ELECOM3684","289",60.83,1,60.83
"11110029713","2020/04/03","11ELECOM3684","839",0,1,0
"11110029713","2020/04/03","11ELECOM3684","810",0,1,0
"11110029713","2020/04/03","11ELECOM3684","50539",0,1,0
"11110029714","2020/04/03","11ELECOM16501","48819",82.5,1,82.5
"11110029714","2020/04/03","11ELECOM16501","726",7.5,1,7.5
"11110029714","2020/04/03","11ELECOM16501","260",25.83,1,25.83
"11110029714","2020/04/03","11ELECOM16501","815",0,1,0
"11110029714","2020/04/03","11ELECOM16501","487",0,1,0
"11110029714","2020/04/03","11ELECOM16501","605",0,1,0
"11110029714","2020/04/03","11ELECOM16501","808",0,1,0
"11110029714","2020/04/03","11ELECOM16501","810",0,1,0
"11110029715","2020/04/03","11ELECOM16502","48818",45.42,1,45.42
"11110029715","2020/04/03","11ELECOM16502","226",18.75,1,18.75
"11110029715","2020/04/03","11ELECOM16502","839",0,1,0
"11110029715","2020/04/03","11ELECOM16502","605",0,1,0
"11110029715","2020/04/03","11ELECOM16502","815",0,1,0
"11110029716","2020/04/03","11ELECOM16503","725",41.25,1,41.25
"11110029716","2020/04/03","11ELECOM16503","815",0,1,0
"11110029716","2020/04/03","11ELECOM16503","340",32.08,1,32.08
"11110029716","2020/04/03","11ELECOM16503","605",0,1,0
"11110029716","2020/04/03","11ELECOM16503","815",0,1,0
"11110029717","2020/04/03","11ELECOM7758","226",18.75,1,18.75
"11110029717","2020/04/03","11ELECOM7758","267",66.67,1,66.67
"11110029717","2020/04/03","11ELECOM7758","487",0,1,0
"11110029717","2020/04/03","11ELECOM7758","809",0,1,0
"11110029717","2020/04/03","11ELECOM7758","810",0,1,0
"11110029717","2020/04/03","11ELECOM7758","815",0,1,0
"11110029717","2020/04/03","11ELECOM7758","839",0,1,0
"11110029718","2020/04/03","11ELECOM16504","48869",20,1,20
"11110029718","2020/04/03","11ELECOM16504","48870",13.33,1,13.33
"11110029718","2020/04/03","11ELECOM16504","241",51.67,1,51.67
"11110029718","2020/04/03","11ELECOM16504","809",0,1,0
"11110029718","2020/04/03","11ELECOM16504","50711",0,1,0
"11110029718","2020/04/03","11ELECOM16504","50539",0,1,0
"11110029718","2020/04/03","11ELECOM16504","50444",0,1,0
"11110029718","2020/04/03","11ELECOM16504","808",0,1,0
"11110029720","2020/04/03","11ELECOM16505","48844",70.83,1,70.83
"11110029720","2020/04/03","11ELECOM16505","815",0,1,0
"11110029720","2020/04/03","11ELECOM16505","810",0,1,0
"11110029720","2020/04/03","11ELECOM16505","839",0,1,0
"11110029721","2020/04/03","11ELECOM7927","231",34.58,1,34.58
"11110029721","2020/04/03","11ELECOM7927","269",54.17,1,54.17
"11110029721","2020/04/03","11ELECOM7927","810",0,1,0
"11110029721","2020/04/03","11ELECOM7927","605",0,1,0
"11110029721","2020/04/03","11ELECOM7927","839",0,1,0
"11110029721","2020/04/03","11ELECOM7927","50711",0,1,0
"11110029721","2020/04/03","11ELECOM7927","815",0,1,0
"11110029722","2020/04/03","11ELECOM16506","48901",165.83,1,165.83
"11110029722","2020/04/03","11ELECOM16506","149",20.83,1,20.83
"11110029722","2020/04/03","11ELECOM16506","605",0,1,0
"11110029722","2020/04/03","11ELECOM16506","815",0,1,0
"11110029722","2020/04/03","11ELECOM16506","839",0,1,0
"11110029722","2020/04/03","11ELECOM16506","810",0,1,0
"11110029722","2020/04/03","11ELECOM16506","487",0,1,0
"11110029724","2020/04/03","11ELECOM7138","50333",30,1,30
"11110029724","2020/04/03","11ELECOM7138","50827",22.5,1,22.5
"11110029724","2020/04/03","11ELECOM7138","50877",56.67,2,28.335
"11110029724","2020/04/03","11ELECOM7138","50828",51.67,2,25.835
"11110029724","2020/04/03","11ELECOM7138","50444",0,1,0
"11110029724","2020/04/03","11ELECOM7138","50539",0,1,0
"11110029724","2020/04/03","11ELECOM7138","808",0,1,0
"11110029724","2020/04/03","11ELECOM7138","815",0,1,0
"11110029724","2020/04/03","11ELECOM7138","50711",0,1,0
"11110029725","2020/04/03","11ELECOM16027","50539",0,1,0
"11110029726","2020/04/03","11ELECOM16507","48819",82.5,1,82.5
"11110029726","2020/04/03","11ELECOM16507","839",0,1,0
"11110029726","2020/04/03","11ELECOM16507","605",0,1,0
"11110029726","2020/04/03","11ELECOM16507","815",0,1,0
"11110029726","2020/04/03","11ELECOM16507","189",40.83,1,40.83
"11110029726","2020/04/03","11ELECOM16507","810",0,1,0
"11110029726","2020/04/03","11ELECOM16507","605",0,1,0
"11110029726","2020/04/03","11ELECOM16507","839",0,1,0
"11110029726","2020/04/03","11ELECOM16507","815",0,1,0
"11110029726","2020/04/03","11ELECOM16507","808",0,1,0
"11110029727","2020/04/03","11ELECOM11242","267",66.67,1,66.67
"11110029727","2020/04/03","11ELECOM11242","810",0,1,0
"11110029727","2020/04/03","11ELECOM11242","809",0,1,0
"11110029727","2020/04/03","11ELECOM11242","50711",0,1,0
"11110029728","2020/04/03","11ELECOM16508","48842",100.83,1,100.83
"11110029728","2020/04/03","11ELECOM16508","839",0,1,0
"11110029728","2020/04/03","11ELECOM16508","815",0,1,0
"11110029728","2020/04/03","11ELECOM16508","810",0,1,0
"11110029728","2020/04/03","11ELECOM16508","50711",0,1,0
"11110029728","2020/04/03","11ELECOM16508","50444",0,1,0
"11110029729","2020/04/03","11ELECOM13810","283",25,1,25
"11110029729","2020/04/03","11ELECOM13810","605",0,1,0
"11110029729","2020/04/03","11ELECOM13810","48813",32.08,1,32.08
"11110029729","2020/04/03","11ELECOM13810","815",0,1,0
"11110029733","2020/04/03","11ELECOM4033","227",73.75,3,24.58333333
"11110029734","2020/04/03","11ELECOM16509","48817",30,1,30
"11110029734","2020/04/03","11ELECOM16509","48813",32.08,1,32.08
"11110029734","2020/04/03","11ELECOM16509","808",0,1,0
"11110029734","2020/04/03","11ELECOM16509","815",0,1,0
"11110029734","2020/04/03","11ELECOM16509","810",0,1,0
"11110029737","2020/04/03","11ELECOM16510","183",31.67,1,31.67
"11110029737","2020/04/03","11ELECOM16510","262",25,1,25
"11110029737","2020/04/03","11ELECOM16510","815",0,1,0
"11110029737","2020/04/03","11ELECOM16510","50711",0,1,0
"11110029737","2020/04/03","11ELECOM16510","839",0,1,0
"11110029731","2020/04/03","11ELECOM3391","339",32.08,1,32.08
"11110029731","2020/04/03","11ELECOM3391","810",0,1,0
"11110029732","2020/04/03","11ELECOM16468","174",29.17,1,29.17
"11110029732","2020/04/03","11ELECOM16468","260",25.83,1,25.83
"11110029732","2020/04/03","11ELECOM16468","189",40.83,1,40.83
"11110029738","2020/04/03","11ELECOM16511","81000",200,1,200
"11110029740","2020/04/03","11ELECOM15841","815",0,1,0
"11110029740","2020/04/03","11ELECOM15841","807",0,1,0
"11110029740","2020/04/03","11ELECOM15841","50711",0,1,0
"11110029740","2020/04/03","11ELECOM15841","605",0,1,0
"11110029740","2020/04/03","11ELECOM15841","809",0,1,0
"11110029741","2020/04/03","11ELECOM16513","81000",120,1,120
"11110029743","2020/04/03","11ELECOM7257","173",32.92,1,32.92
"11110029743","2020/04/03","11ELECOM7257","839",0,1,0
"11110029746","2020/04/03","11ELECOM16514","48816",57.5,2,28.75
"11110029746","2020/04/03","11ELECOM16514","605",0,1,0
"11110029746","2020/04/03","11ELECOM16514","50711",0,1,0
"11110029746","2020/04/03","11ELECOM16514","815",0,1,0
"11110029747","2020/04/03","11ELECOM9660","48805",41.67,1,41.67
"11110029747","2020/04/03","11ELECOM9660","48814",28.75,1,28.75
"11110029747","2020/04/03","11ELECOM9660","815",0,1,0
"11110029747","2020/04/03","11ELECOM9660","605",0,1,0
"11110029747","2020/04/03","11ELECOM9660","50539",0,1,0
"11110029748","2020/04/03","11ELECOM16515","48816",28.75,1,28.75
"11110029748","2020/04/03","11ELECOM16515","48842",100.83,1,100.83
"11110029748","2020/04/03","11ELECOM16515","50539",0,1,0
"11110029748","2020/04/03","11ELECOM16515","605",0,1,0
"11110029748","2020/04/03","11ELECOM16515","815",0,1,0
"11110029748","2020/04/03","11ELECOM16515","809",0,1,0
"11110029748","2020/04/03","11ELECOM16515","810",0,1,0
"11110029749","2020/04/03","11ELECOM14280","174",29.17,1,29.17
"11110029749","2020/04/03","11ELECOM14280","839",0,1,0
"11110029749","2020/04/03","11ELECOM14280","50334",35,1,35
"11110029749","2020/04/03","11ELECOM14280","839",0,1,0
"11110029749","2020/04/03","11ELECOM14280","815",0,1,0
"11110029749","2020/04/03","11ELECOM14280","605",0,1,0
"11110029750","2020/04/03","11ELECOM16516","48813",32.08,1,32.08
"11110029750","2020/04/03","11ELECOM16516","50711",0,1,0
"11110029751","2020/04/03","11ELECOM4232","185",66.67,1,66.67
"11110029751","2020/04/03","11ELECOM4232","233",79.17,1,79.17
"11110029751","2020/04/03","11ELECOM4232","839",0,1,0
"11110029751","2020/04/03","11ELECOM4232","810",0,1,0
"11110029751","2020/04/03","11ELECOM4232","605",0,1,0
"11110029751","2020/04/03","11ELECOM4232","815",0,1,0
"11110029751","2020/04/03","11ELECOM4232","50539",0,1,0
"11110029754","2020/04/03","11ELECOM16517","48842",100.83,1,100.83
"11110029754","2020/04/03","11ELECOM16517","815",0,1,0
"11110029754","2020/04/03","11ELECOM16517","605",0,1,0
"11110029754","2020/04/03","11ELECOM16517","50711",0,1,0
"11110029754","2020/04/03","11ELECOM16517","809",0,1,0
"11110029754","2020/04/03","11ELECOM16517","839",0,1,0
"11110029755","2020/04/03","11ELECOM16518","48815",32.08,1,32.08
"11110029755","2020/04/03","11ELECOM16518","487",0,1,0
"11110029757","2020/04/03","11ELECOM16519","197",38.33,1,38.33
"11110029759","2020/04/03","11ELECOM16520","81000",200,1,200
"11110029758","2020/04/03","11ELECOM8008","48904",56.67,1,56.67
"11110029758","2020/04/03","11ELECOM8008","48821",57.08,1,57.08
"11110029758","2020/04/03","11ELECOM8008","815",0,1,0
"11110029758","2020/04/03","11ELECOM8008","605",0,1,0
"11110029758","2020/04/03","11ELECOM8008","50539",0,1,0
"11110029758","2020/04/03","11ELECOM8008","839",0,1,0
"11110029758","2020/04/03","11ELECOM8008","487",0,1,0
"11110029760","2020/04/03","11ELECOM16521","48817",30,1,30
"11110029760","2020/04/03","11ELECOM16521","839",0,1,0
"11110029761","2020/04/03","11ELECOM16522","274",79.17,1,79.17
"11110029761","2020/04/03","11ELECOM16522","48870",13.33,1,13.33
"11110029761","2020/04/03","11ELECOM16522","605",0,1,0
"11110029761","2020/04/03","11ELECOM16522","810",0,1,0
"11110029761","2020/04/03","11ELECOM16522","487",0,1,0
"11110029761","2020/04/03","11ELECOM16522","815",0,1,0
"11110029761","2020/04/03","11ELECOM16522","50539",0,1,0
"11110029763","2020/04/03","11ELECOM16523","48815",64.17,2,32.085
"11110029763","2020/04/03","11ELECOM16523","487",0,1,0
"11110029763","2020/04/03","11ELECOM16523","810",0,2,0
"11110029763","2020/04/03","11ELECOM16523","605",0,1,0
"11110029764","2020/04/03","11ELECOM14553","48819",0,1,0
"11110029764","2020/04/03","11ELECOM14553","273",0,1,0
"11110029764","2020/04/03","11ELECOM14553","50866",0,1,0
"11110029764","2020/04/03","11ELECOM14553","50444",0,1,0
"11110029764","2020/04/03","11ELECOM14553","808",0,1,0
"11110029764","2020/04/03","11ELECOM14553","815",0,1,0
"11110029764","2020/04/03","11ELECOM14553","50711",0,1,0
"11110029764","2020/04/03","11ELECOM14553","605",0,1,0
"11110029765","2020/04/03","11ELECOM13867","50244",40.83,1,40.83
"11110029765","2020/04/03","11ELECOM13867","110",23.33,1,23.33
"11110029765","2020/04/03","11ELECOM13867","50726",28.75,1,28.75
"11110029765","2020/04/03","11ELECOM13867","50711",0,1,0
"11110029765","2020/04/03","11ELECOM13867","50539",0,1,0
"11110029765","2020/04/03","11ELECOM13867","809",0,1,0
"11110029765","2020/04/03","11ELECOM13867","815",0,1,0
"11110029765","2020/04/03","11ELECOM13867","839",0,1,0
"11110029766","2020/04/03","11ELECOM16524","243",25,1,25
"11110029766","2020/04/03","11ELECOM16524","809",0,1,0
"11110029767","2020/04/03","11ELECOM8343","48842",100.83,1,100.83
"11110029767","2020/04/03","11ELECOM8343","605",0,1,0
"11110029767","2020/04/03","11ELECOM8343","50711",0,1,0
"11110029767","2020/04/03","11ELECOM8343","815",0,1,0
"11110029767","2020/04/03","11ELECOM8343","808",0,1,0
"11110029767","2020/04/03","11ELECOM8343","50539",0,1,0
"11110029768","2020/04/03","11ELECOM16525","48814",28.75,1,28.75
"11110029768","2020/04/03","11ELECOM16525","810",0,1,0
"11110029770","2020/04/03","11ELECOM16526","48861",55.83,1,55.83
"11110029770","2020/04/03","11ELECOM16526","810",0,1,0
"11110029770","2020/04/03","11ELECOM16526","839",0,1,0
"11110029770","2020/04/03","11ELECOM16526","50711",0,1,0
"11110029771","2020/04/03","11ELECOM16429","48861",55.83,1,55.83
"11110029771","2020/04/03","11ELECOM16429","50539",0,1,0
"11110029771","2020/04/03","11ELECOM16429","815",0,1,0
"11110029771","2020/04/03","11ELECOM16429","810",0,1,0
"11110029772","2020/04/03","11ELECOM9363","48818",45.42,1,45.42
"11110029772","2020/04/03","11ELECOM9363","605",0,1,0
"11110029773","2020/04/03","11ELECOM16527","807",0,1,0
"11110029773","2020/04/03","11ELECOM16527","808",0,1,0
"11110029773","2020/04/03","11ELECOM16527","605",0,1,0
"11110029773","2020/04/03","11ELECOM16527","50444",0,1,0
"11110029773","2020/04/03","11ELECOM16527","48819",82.5,1,82.5
"11110029773","2020/04/03","11ELECOM16527","50711",0,1,0
"11110029774","2020/04/03","11ELECOM16528","184",35,1,35
"11110029774","2020/04/03","11ELECOM16528","50444",0,1,0
"11110029775","2020/04/03","11ELECOM16529","281",25,1,25
"11110029775","2020/04/03","11ELECOM16529","839",0,1,0
"11110029776","2020/04/03","11ELECOM16530","50828",25.83,1,25.83
"11110029776","2020/04/03","11ELECOM16530","262",25,1,25
"11110029776","2020/04/03","11ELECOM16530","487",0,1,0
"11110029776","2020/04/03","11ELECOM16530","815",0,1,0
"11110029776","2020/04/03","11ELECOM16530","50711",0,1,0
"11110029777","2020/04/03","11ELECOM1681","810",7.5,1,7.5
"11110029777","2020/04/03","11ELECOM1681","807",10.08,1,10.08
"11110029778","2020/04/03","11ELECOM16531","50334",35,1,35
"11110029778","2020/04/03","11ELECOM16531","40200",15.83,1,15.83
"11110029778","2020/04/03","11ELECOM16531","808",0,1,0
"11110029778","2020/04/03","11ELECOM16531","605",0,1,0
"11110029778","2020/04/03","11ELECOM16531","815",0,1,0
"11110029781","2020/04/03","11ELECOM1886","50333",30,1,30
"11110029781","2020/04/03","11ELECOM1886","605",0,1,0
"11110029782","2020/04/03","11ELECOM16532","48842",100.83,1,100.83
"11110029782","2020/04/03","11ELECOM16532","810",0,1,0
"11110029782","2020/04/03","11ELECOM16532","50711",0,1,0
"11110029782","2020/04/03","11ELECOM16532","605",0,1,0
"11110029782","2020/04/03","11ELECOM16532","50539",0,1,0
"11110029782","2020/04/03","11ELECOM16532","815",0,1,0
"11110029783","2020/04/03","11ELECOM16533","48815",32.08,1,32.08
"11110029783","2020/04/03","11ELECOM16533","815",0,1,0
"11110029783","2020/04/03","11ELECOM16533","520",0,1,0
"11110029784","2020/04/03","11ELECOM16534","839",7.25,1,7.25
"11110029786","2020/04/03","11ELECOM16536","50333",30,1,30
"11110029786","2020/04/03","11ELECOM16536","48862",37.5,1,37.5
"11110029786","2020/04/03","11ELECOM16536","50244",40.83,1,40.83
"11110029786","2020/04/03","11ELECOM16536","487",0,1,0
"11110029786","2020/04/03","11ELECOM16536","50711",0,1,0
"11110029786","2020/04/03","11ELECOM16536","839",0,1,0
"11110029786","2020/04/03","11ELECOM16536","809",0,1,0
"11110029786","2020/04/03","11ELECOM16536","815",0,1,0
"11110029788","2020/04/03","11ELECOM16537","173",32.92,1,32.92
"11110029788","2020/04/03","11ELECOM16537","50244",40.83,1,40.83
"11110029788","2020/04/03","11ELECOM16537","605",0,1,0
"11110029788","2020/04/03","11ELECOM16537","809",0,1,0
"11110029788","2020/04/03","11ELECOM16537","839",0,1,0
"11110029791","2020/04/03","11ELECOM16538","340",32.08,1,32.08
"11110029791","2020/04/03","11ELECOM16538","809",0,1,0
"11110029793","2020/04/03","11ELECOM16540","48815",32.08,1,32.08
"11110029793","2020/04/03","11ELECOM16540","520",0,1,0
"11110029793","2020/04/03","11ELECOM16540","487",0,1,0
"11110029796","2020/04/03","11ELECOM16541","48815",32.08,1,32.08
"11110029796","2020/04/03","11ELECOM16541","605",0,1,0
"11110029798","2020/04/03","11ELECOM16542","48915",33.33,1,33.33
"11110029798","2020/04/03","11ELECOM16542","605",0,1,0
"11110029798","2020/04/03","11ELECOM16542","48817",30,1,30
"11110029798","2020/04/03","11ELECOM16542","839",0,1,0
"11110029800","2020/04/03","11ELECOM16543","48817",30,1,30
"11110029800","2020/04/03","11ELECOM16543","815",0,1,0
"11110029801","2020/04/03","11ELECOM16544","81000",150,1,150
"11110029803","2020/04/03","11ELECOM4877","48827",52.08,1,52.08
"11110029803","2020/04/03","11ELECOM4877","48861",55.83,1,55.83
"11110029803","2020/04/03","11ELECOM4877","605",0,1,0
"11110029803","2020/04/03","11ELECOM4877","50444",0,1,0
"11110029803","2020/04/03","11ELECOM4877","839",0,1,0
"11110029803","2020/04/03","11ELECOM4877","487",0,1,0
"11110029803","2020/04/03","11ELECOM4877","808",0,1,0
"11110029805","2020/04/03","11ELECOM4032","50860",20,1,20
"11110029805","2020/04/03","11ELECOM4032","50819",35,1,35
"11110029805","2020/04/03","11ELECOM4032","50334",35,1,35
"11110029805","2020/04/03","11ELECOM4032","50866",20,1,20
"11110029805","2020/04/03","11ELECOM4032","40200",15.83,1,15.83
"11110029805","2020/04/03","11ELECOM4032","340",32.08,1,32.08
"11110029805","2020/04/03","11ELECOM4032","48869",20,1,20
"11110029805","2020/04/03","11ELECOM4032","808",0,1,0
"11110029805","2020/04/03","11ELECOM4032","839",0,1,0
"11110029805","2020/04/03","11ELECOM4032","50711",0,1,0
"11110029805","2020/04/03","11ELECOM4032","815",0,1,0
"11110029805","2020/04/03","11ELECOM4032","605",0,1,0
"11110029807","2020/04/03","11ELECOM16545","48819",82.5,1,82.5
"11110029807","2020/04/03","11ELECOM16545","48814",28.75,1,28.75
"11110029807","2020/04/03","11ELECOM16545","815",0,1,0
"11110029807","2020/04/03","11ELECOM16545","605",0,1,0
"11110029807","2020/04/03","11ELECOM16545","810",0,1,0
"11110029807","2020/04/03","11ELECOM16545","839",0,1,0
"11110029807","2020/04/03","11ELECOM16545","808",0,1,0
"11110029809","2020/04/03","11ELECOM6482","48819",82.5,1,82.5
"11110029809","2020/04/03","11ELECOM6482","50445",3.58,1,3.58
"11110029809","2020/04/03","11ELECOM6482","810",0,1,0
"11110029809","2020/04/03","11ELECOM6482","605",0,1,0
"11110029809","2020/04/03","11ELECOM6482","815",0,1,0
"11110029809","2020/04/03","11ELECOM6482","50711",0,1,0
"11110029809","2020/04/03","11ELECOM6482","839",0,1,0
"11110029811","2020/04/03","11ELECOM16546","170",24.58,1,24.58
"11110029815","2020/04/03","11ELECOM16547","48815",32.08,1,32.08
"11110029815","2020/04/03","11ELECOM16547","839",0,1,0
"11110029816","2020/04/03","11ELECOM16548","48817",30,1,30
"11110029816","2020/04/03","11ELECOM16548","605",0,1,0
"11110029817","2020/04/03","11ELECOM16549","81000",135,1,135
"11110029818","2020/04/03","11ELECOM16550","213",18.75,1,18.75
"11110029819","2020/04/03","11ELECOM6060","50244",40.83,1,40.83
